threshold,precision,recall,f1,f0_5
0.0034011537398423016,0.554643261608154,1.0,0.7135312329266071,0.6088767327655872
0.0034347258728529635,0.5547217896078154,1.0,0.7135962116382844,0.6089524401616413
0.0034401903401085087,0.5548789123353632,1.0,0.7137262045723654,0.609103911448293
0.003446075871420813,0.5550361240968976,1.0,0.7138562448756491,0.609255458107856
0.0034520471396949194,0.5552721088435374,1.0,0.7140513942044834,0.6094829195445212
0.00345917368215358,0.5553508150248051,1.0,0.7141164676934293,0.6095587777708632
0.003476146149682554,0.5554295435214063,1.0,0.7141815530441122,0.6096346548826789
0.003492170132554379,0.5555082943428329,1.0,0.7142466502597759,0.6097105508870215
0.0035100895061778046,0.5556658629981562,1.0,0.7143768802990245,0.6098623996015192
0.0035149568674339477,0.5557446808510639,1.0,0.7144420131291029,0.6099383523257986
0.0035222491748216544,0.555823521066818,1.0,0.7145071578371478,0.6100143239708538
0.003533701539302627,0.5559023836549376,1.0,0.7145723144264089,0.6100903145437558
0.003548446525432414,0.5559812686249468,1.0,0.7146374829001368,0.6101663240515791
0.003551320925249561,0.5560601759863752,1.0,0.7147026632615834,0.6102423525014018
0.0035750700542134988,0.556139105748758,1.0,0.7147678555140016,0.6103183999003053
0.0035899172459400506,0.5562180579216355,1.0,0.7148330596606459,0.6103944662553749
0.0036126017559739232,0.5562970325145534,1.0,0.7148982757047714,0.6104705515736989
0.0036219237462106627,0.5563760295370633,1.0,0.7149635036496351,0.6105466558623698
0.0036387426354957736,0.5564550489987218,1.0,0.7150287434984944,0.6106227791284832
0.003645452838676118,0.5565340909090909,1.0,0.7150939952546085,0.6106989213791384
0.003647800992637187,0.5566131552777384,1.0,0.7151592589212377,0.6107750826214379
0.0036502752277702776,0.556692242114237,1.0,0.7152245345016428,0.6108512628624883
0.003657368202166099,0.5567713514281654,1.0,0.7152898219990871,0.6109274621093993
0.0036589255229125205,0.5568504832291075,1.0,0.715355121416834,0.6110036803692845
0.0036672145907257923,0.5569296375266525,1.0,0.7154204327581484,0.6110799176492608
0.0036689138043514333,0.55724647987484,1.0,0.7156817974244223,0.6113850571125399
0.0036712774310655107,0.5571834992887624,0.9997447677386422,0.7155644866642309,0.6113053249266496
0.0036782013079285454,0.5572627685303742,0.9997447677386422,0.7156298529277427,0.6113816569894487
0.0036818776913909433,0.5573420603301081,0.9997447677386422,0.715695231134661,0.61145800811739
0.0037099946803448303,0.557421374697595,0.9997447677386422,0.7157606212882596,0.6115343783176169
0.0037189770170623477,0.5575007116424708,0.9997447677386422,0.7158260233918129,0.611610767597277
0.0037239939479799086,0.5575800711743772,0.9997447677386422,0.7158914374485973,0.6116871759635205
0.0037372216746429086,0.5577388580378756,0.9997447677386422,0.7160223014349695,0.6118400499843799
0.003751298911596056,0.5578977353653326,0.9997447677386422,0.7161532132736081,0.6119930004374727
0.0037759110681068317,0.557977207977208,0.9997447677386422,0.7162186871457304,0.6120695043440215
0.0037835310986298843,0.558056703234079,0.9997447677386422,0.7162841729907653,0.6121460273801339
0.003797092644861342,0.5581362211456256,0.9997447677386422,0.7163496708119971,0.6122225695529854
0.00383718130392724,0.5582157617215334,0.9997447677386422,0.7164151806127114,0.6122991308697555
0.0038464146399293676,0.5582953249714937,0.9997447677386422,0.7164807023961953,0.6123757113376274
0.0038586197353278604,0.5583749109052031,0.9997447677386422,0.7165462361657368,0.6124523109637875
0.003892311066413077,0.5584545195323638,0.9997447677386422,0.7166117819246249,0.6125289297554263
0.0039000667800655137,0.5586138049058756,0.9997447677386422,0.7167429094236047,0.6126822248639179
0.003916160648734598,0.5586934816716588,0.9997447677386422,0.7168084911702809,0.6127589011951692
0.003935578019229661,0.5587731811697575,0.9997447677386422,0.7168740849194729,0.6128355967206959
0.003945730151017322,0.5588529034099016,0.9997447677386422,0.716939690674476,0.6129123114477061
0.0039605906316944215,0.5589326484018264,0.9997447677386422,0.7170053084385869,0.6129890453834115
0.003964082518770904,0.5590124161552733,0.9997447677386422,0.7170709382151029,0.613065798535028
0.003968633544688249,0.5590922066799886,0.9997447677386422,0.7171365800073234,0.613142570909774
0.0040032465266341315,0.5592518560822387,0.9997447677386422,0.7172678996520784,0.6132961733575499
0.004019232935301237,0.5593317149792946,0.9997447677386422,0.7173335775112168,0.6133730034450361
0.00404568635872679,0.559411596686661,0.9997447677386422,0.7173992673992675,0.6134498527845643
0.004067075334432443,0.5594915012141123,0.9997447677386422,0.7174649693195346,0.6135267213833719
0.0040884642910476365,0.5596513787683954,0.9997447677386422,0.717596409269946,0.6136805163877922
0.004090879280911995,0.5598113477204516,0.9997447677386422,0.7177278973889143,0.6138343885162665
0.004119185719819266,0.55989136649514,0.9997447677386422,0.7177936595198827,0.6139113535201554
0.004125303002561298,0.5599714081486776,0.9997447677386422,0.7178594337029233,0.613988337826823
0.00413864329463636,0.5600514726908778,0.9997447677386422,0.717925219941349,0.6140653414435316
0.004142292958509025,0.5601315601315602,0.9997447677386422,0.7179910182384749,0.6141423643775479
0.004149291831336706,0.5602116704805492,0.9997447677386422,0.7180568285976169,0.6142194066361413
0.004154143078308305,0.5602918037476756,0.9997447677386422,0.7181226510220918,0.6142964682265856
0.00415470122565062,0.5603719599427754,0.9997447677386422,0.7181884855152182,0.6143735491561578
0.004168898171092765,0.5605323411562679,0.9997447677386422,0.7183201907207042,0.6145277690618137
0.004172079949753966,0.560612566194361,0.9997447677386422,0.7183860614397065,0.6146049080524698
0.004176461683474216,0.5606928141998282,0.9997447677386422,0.7184519442406456,0.6146820664113991
0.004182373677048206,0.560773085182534,0.9997447677386422,0.7185178391268457,0.6147592441458974
0.0041927739043564225,0.5608533791523482,0.9997447677386422,0.7185837461016327,0.6148364412632636
0.004193441967103038,0.5609336961191465,0.9997447677386422,0.7186496651683332,0.6149136577708006
0.004198600150148622,0.5610140360928101,0.9997447677386422,0.7187155963302752,0.6149908936758149
0.004206061992931011,0.5610943990832259,0.9997447677386422,0.7187815395907882,0.6150681489856165
0.004209788912994949,0.5611747851002865,0.9997447677386422,0.7188474949532024,0.6151454237075192
0.004218244789781864,0.5612551941538902,0.9997447677386422,0.7189134624208497,0.6152227178488409
0.004219927004784955,0.561335626253941,0.9997447677386422,0.7189794419970631,0.6153000314169023
0.004240640647446157,0.5615770609318996,0.9997447677386422,0.719177453410447,0.615532088754793
0.004247923594797425,0.5616575853168914,0.9997447677386422,0.7192434814542784,0.6156094801030993
0.00425002029450351,0.5618187033849684,0.9997447677386422,0.7193755739210285,0.6157643211972584
0.004270417309415649,0.5618992970879357,0.9997447677386422,0.7194416383506291,0.6158417709578015
0.004296512959352687,0.5619799139167863,0.9997447677386422,0.7195077149155034,0.6159192402037863
0.004308860872391183,0.5620605538814751,0.9997447677386422,0.7195738036189953,0.6159967289425679
0.004325683758479808,0.5621412169919633,0.9997447677386422,0.7196399044644498,0.6160742371815037
0.004325767353447465,0.5622219032582173,0.9997447677386422,0.7197060174552136,0.6161517649279556
0.004331546849568257,0.5623026126902095,0.9997447677386422,0.7197721425946343,0.6162293121892894
0.0043403512611680534,0.5623833452979181,0.9997447677386422,0.7198382798860609,0.6163068789728742
0.004345234136164403,0.5624641010913268,0.9997447677386422,0.7199044293328433,0.616384465286083
0.004372448632979592,0.5626256822752083,0.9997447677386422,0.7200367647058823,0.616539696530882
0.004372845957853821,0.5627065076856773,0.9997447677386422,0.7201029506388453,0.616617341477237
0.004385906448438219,0.5627873563218391,0.9997447677386422,0.7201691487405772,0.6166950059827445
0.004392281055929797,0.562868228193706,0.9997447677386422,0.720235359014434,0.6167726900547963
0.0044134940570099025,0.5629491233112963,0.9997447677386422,0.7203015814637734,0.6168503937007875
0.004453411025121977,0.5630300416846342,0.9997447677386422,0.720367816091954,0.6169281169281171
0.00445665081931374,0.5631109833237493,0.9997447677386422,0.7204340629023359,0.6170058597441876
0.004501038514652408,0.5630481667864845,0.9994895354772844,0.7203163800239124,0.6169260822988215
0.004525117672407411,0.5631291343111878,0.9994895354772844,0.720382634289919,0.6170038444570493
0.004529789079501276,0.5632911392405063,0.9994895354772844,0.7205151793928243,0.6171594275988148
0.004534256903580371,0.5634532374100719,0.9994895354772844,0.7206477732793523,0.6173150892237846
0.004543535891046344,0.5635343214851057,0.9994895354772844,0.7207140885248918,0.6173929494860314
0.0045445653762045905,0.563615428900403,0.9994895354772844,0.7207804159764402,0.6174708293913591
