threshold,precision,recall,f1,f0_5
0.024135350700933783,0.6200348156353853,1.0,0.765458630458142,0.6710282934849626
0.024148578421385576,0.6201329534662868,1.0,0.7655334114888629,0.671120246659815
0.0241691744415342,0.6202311223682128,1.0,0.7656082071323889,0.6712122250394025
0.02418549371794257,0.6203293223559214,1.0,0.7656830173930037,0.6713042286340895
0.024193689018669667,0.6204275534441805,1.0,0.7657578422749927,0.6713962574542464
0.024216355621173538,0.6205258156477669,1.0,0.7658326817826427,0.6714883115102489
0.024223276066006383,0.6206241089814668,1.0,0.7659075359202424,0.6715803908124786
0.024237494592256104,0.620919175911252,1.0,0.7661321861556512,0.671856780300432
0.024259171090911677,0.621017593913457,1.0,0.7662070988559695,0.6719489606915003
0.0242769115509808,0.6211160431198478,1.0,0.7662820262077058,0.672041166380789
0.024311652809470487,0.6212145235452672,1.0,0.7663569682151589,0.6721333973787141
0.02431312656641604,0.621510152284264,1.0,0.7665818822148307,0.6724102423285508
0.024319105315894346,0.6216087577344122,1.0,0.7666568828881714,0.6725025746652935
0.024363945851439896,0.6217073944779435,1.0,0.7667318982387477,0.6725949323628373
0.024381826676932613,0.6218060625297572,1.0,0.766806928270868,0.6726873154316325
0.024421841935199046,0.6220034926178759,1.0,0.7669570323969854,0.672872157724806
0.024455799675430052,0.6221022546840267,1.0,0.7670321064996085,0.6729646169701133
0.024574541419219328,0.6222010481181515,1.0,0.7671071953010279,0.6730571016285302
0.02459512297517571,0.622299872935197,1.0,0.767182298805561,0.6731496117105353
0.02466099254006862,0.6223987291501192,1.0,0.7672574170175267,0.6732421472266136
0.024661373961006306,0.6225965358334657,1.0,0.76740769758104,0.6734272946029563
0.024772000466853402,0.62269548633185,1.0,0.7674828599412341,0.6735199064842193
0.024795343137254906,0.6227944682880305,1.0,0.7675580370261534,0.6736125438415514
0.02481916039565601,0.6228934817170111,1.0,0.7676332288401254,0.6737052066854667
0.024819182644816938,0.6229925266338051,1.0,0.7677084353874792,0.6737978950264842
0.024847475213528328,0.6230916030534351,1.0,0.7677836566725456,0.6738906088751291
0.024873529400035743,0.6232898504613427,1.0,0.7679341434731478,0.6740761131374303
0.024879974793930257,0.6233890214797136,1.0,0.7680094089973538,0.6741689035721661
0.02488851616498663,0.6234882240611076,1.0,0.7680846892766126,0.6742617195566876
0.024899750634114478,0.6235874582205952,1.0,0.7681599843152631,0.674354561101549
0.024935924691795376,0.623686723973257,1.0,0.768235294117647,0.6744474282173106
0.024991759011830327,0.6237860213341825,1.0,0.7683106186881068,0.6745403209145376
0.025023977433374853,0.6238853503184714,1.0,0.7683859580309865,0.6746332392038019
0.025030105311355313,0.6239847109412326,1.0,0.7684613121506325,0.6747261830956808
0.02504729385348498,0.6240841032175852,1.0,0.7685366810513927,0.6748191526007579
0.025087020835652053,0.6241835271626573,1.0,0.7686120647376165,0.6749121477296218
0.025088802611884353,0.624282982791587,1.0,0.7686874632136551,0.6750051684928675
0.02510881123313592,0.6243824701195219,1.0,0.7687628764838614,0.6750982149010958
0.025111774881864165,0.6244819891616193,1.0,0.7688383045525903,0.6751912869649135
0.02511621541557694,0.6245815399330464,1.0,0.7689137474241979,0.6752843846949328
0.025151550751879696,0.6246811224489796,1.0,0.7689892051030421,0.675377508101772
0.025155310191668313,0.6248803827751196,1.0,0.7691401648998821,0.6755638319884131
0.025185002497502492,0.6249800606157282,1.0,0.7692156670266025,0.6756570324894806
0.025194290646114528,0.6250797702616464,1.0,0.769291183978009,0.6757502587099
0.02520563180170322,0.6251795117280996,1.0,0.7693667157584684,0.6758435106603189
0.02522700577499723,0.6252792850303224,1.0,0.7694422623723488,0.6759367883513906
0.025266409171571583,0.6253790901835594,1.0,0.7695178238240203,0.6760300917937746
0.025279418283223984,0.6254789272030651,1.0,0.7695934001178549,0.6761234209981363
0.025297407742915064,0.6255787961041035,1.0,0.7696689912582261,0.6762167759751467
0.025313380289973805,0.6256786969019482,1.0,0.7697445972495087,0.676310156735483
0.02532326724999139,0.6257786296118831,1.0,0.7698202180960803,0.6764035632898281
0.02535434984175363,0.6258785942492012,1.0,0.7698958538023187,0.6764969956488707
0.02538914995822891,0.6259785908292059,1.0,0.7699715043726049,0.676590453823306
0.02539804328405131,0.62607861936721,1.0,0.7700471698113207,0.6766839378238343
0.02543501154642459,0.6262787723785166,1.0,0.7701985453115785,0.6768709833460024
0.025441928829872243,0.626378896882494,1.0,0.7702742553818933,0.6769645448890732
0.025460075341325338,0.6264790534058203,1.0,0.7703499803381832,0.6770581323010991
0.02548015498015498,0.6265792419638574,1.0,0.7704257201848392,0.6771517455928102
0.02548157132696606,0.6266794625719769,1.0,0.7705014749262536,0.677245384774943
0.025504486832611833,0.6267797152455608,1.0,0.7705772445668208,0.6773390498582395
0.025560824737135626,0.62688,1.0,0.7706530291109364,0.6774327408534476
0.025563292782904545,0.6270806658130602,1.0,0.7708046429274051,0.677620200622622
0.025566296647812896,0.627281460134486,1.0,0.7709563164108618,0.6778077641685696
0.025585088373056154,0.6273819055244195,1.0,0.7710321755387188,0.6779015848847671
0.025603246039370413,0.6274823830877643,1.0,0.7711080495965361,0.6779954315774901
0.02561858894238819,0.6275828928399808,1.0,0.7711839385887216,0.6780893042575286
0.025651012167578247,0.6276834347965395,1.0,0.771259842519685,0.6781832029356781
0.025662529471698024,0.627784008972921,1.0,0.771335761393838,0.6782771276227408
0.025672564185171817,0.6278846153846154,1.0,0.7714116952155936,0.6783710783295241
