threshold,precision,recall,f1,f0_5
0.0005448514,0.49752380952380953,1.0,0.66446196896464,0.5531085888531255
0.00054495916,0.49758699517399035,1.0,0.6645183175033921,0.553171062291749
0.00054594595,0.4976501968753969,1.0,0.6645746756000339,0.5532335498446767
0.00054624525,0.4977766484563588,1.0,0.6646874204767156,0.5533585673125812
0.0005478199,0.49783989834815756,1.0,0.664743807261622,0.5534210972371321
0.00054995366,0.49790316431566906,1.0,0.6648002036141512,0.5534836412951347
0.00055280153,0.49796644636502285,1.0,0.6648566095367385,0.5535461994913817
0.00055335875,0.4980297445023516,1.0,0.6649130250318201,0.5536087718306675
0.00055399153,0.498093058733791,1.0,0.664969450101833,0.5536713583177887
0.00055509567,0.49815638906548,1.0,0.665025884749215,0.5537339589575443
0.0005557397,0.4982197355035605,1.0,0.6650823289764047,0.5537965737547351
0.000556565,0.4982830980541778,1.0,0.6651387827858416,0.5538592027141646
0.0005586543,0.49834647672348004,1.0,0.6651952461799661,0.553921845840638
0.00055866124,0.4984098715176186,1.0,0.6652517191612192,0.5539845031389627
0.0005595605,0.4984732824427481,1.0,0.6653082017320429,0.5540471746139488
0.00055965653,0.4985367095050261,1.0,0.6653646938948798,0.5541098602704079
0.00056030025,0.49860015271061336,1.0,0.6654211956521738,0.5541725601131541
0.00056068326,0.49866361206567394,1.0,0.6654777070063694,0.5542352741470039
0.0005622909,0.49872708757637474,1.0,0.6655342279599117,0.5542980023767754
0.0005647918,0.49879057924888603,1.0,0.6655907585152467,0.5543607448072896
0.00056493364,0.4988540870893812,1.0,0.6656472986748216,0.554423501443369
0.0005668068,0.49891761110403665,1.0,0.665703848441084,0.5544862722898387
0.00056841417,0.4989811512990321,1.0,0.6657604078164826,0.5545490573515257
0.00056904403,0.49904470768055026,1.0,0.6658169768034667,0.5546118566332597
0.0005694841,0.49910828025477705,1.0,0.6658735554044867,0.554674670139872
0.00056948897,0.49917186902790167,1.0,0.6659301436219938,0.5547374978761964
0.00056949846,0.49923547400611623,1.0,0.6659867414584396,0.5548003398470688
0.0005697691,0.49929909519561616,1.0,0.666043348916277,0.5548631960573274
0.0005706623,0.4994263862332696,1.0,0.6661565927059424,0.5549889512153663
0.0005709118,0.4994900560938297,1.0,0.6662132290426798,0.5550518501728339
0.00057301065,0.4995537421904883,1.0,0.6662698750106283,0.5551147633890621
0.0005780915,0.4996174445294568,1.0,0.6663265306122449,0.5551776908688998
0.00057855283,0.4996811631169494,1.0,0.6663831958499873,0.5552406326171986
0.0005812706,0.49980864906238043,1.0,0.6664965552436846,0.555366558938595
0.0005814944,0.4999362000765599,1.0,0.6666099532113994,0.5554925423921057
0.00058295083,0.5,1.0,0.6666666666666666,0.5555555555555556
0.0005853377,0.500127648710748,1.0,0.6667801225323349,0.5556816247801668
0.0005863221,0.5003831417624521,1.0,0.6670071501532175,0.555933934956581
0.00058816496,0.5004470558181121,1.0,0.6670639312164807,0.5559970483056139
0.0005893512,0.5005109862033725,1.0,0.6671207219478972,0.5560601759863752
0.00058946805,0.5005749329244922,1.0,0.6671775223499362,0.5561233180037474
0.00058952364,0.5006388959877331,1.0,0.667234332425068,0.5561864743626143
